Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:08:07,484558101428,58,64,55,58,53,52,2649600,2649600,2649600,2649600,17.12,18.18,0.21,0.00,64.48,1971144,1478524,38696
01-01 00:08:08,485690335698,59,64,56,57,53,52,2649600,2649600,2649600,2649600,16.82,14.13,0.00,0.00,69.06,1971144,1477912,38900
01-01 00:08:09,486821132833,61,57,56,60,53,52,2649600,2649600,2649600,2649600,17.12,13.47,0.00,0.00,69.41,1971144,1477940,38860
01-01 00:08:10,487955599760,59,64,56,58,53,52,2649600,2649600,2649600,2649600,15.21,15.66,0.00,0.00,69.13,1971144,1478428,38704
01-01 00:08:12,489091807780,57,56,57,65,53,52,2649600,2649600,2649600,2649600,17.17,16.52,0.64,0.00,65.67,1971144,1478680,38892
01-01 00:08:13,490225161582,62,63,56,56,53,52,2649600,2649600,2649600,2649600,15.23,15.91,0.45,0.00,68.41,1971144,1478016,38672
01-01 00:08:14,491355826842,57,57,58,65,53,52,2649600,2649600,2649600,2649600,19.50,11.11,0.00,0.00,69.39,1971144,1478176,38736
01-01 00:08:15,492486995904,58,56,57,65,53,52,2649600,2649600,2649600,2649600,19.59,12.39,0.45,0.00,67.57,1971144,1478020,38924
01-01 00:08:16,493622702727,58,56,65,58,53,52,2649600,2649600,2649600,2649600,19.06,18.65,0.82,0.00,61.48,1971144,1477932,38960
01-01 00:08:17,494756250018,57,56,59,63,53,52,2649600,2649600,2649600,2649600,19.19,10.84,0.00,0.00,69.98,1971144,1478868,38748
01-01 00:08:18,495892610747,57,56,57,66,53,52,2649600,2649600,2649600,2649600,16.40,14.81,0.00,0.00,68.79,1971144,1478036,38740
01-01 00:08:20,497036361684,59,65,56,57,53,52,2649600,2649600,2649600,2649600,15.25,16.14,0.00,0.00,68.61,1971144,1477992,38876
01-01 00:08:21,498172033923,64,57,57,58,53,52,2649600,2649600,2649600,2649600,16.77,16.13,0.00,0.00,67.10,1971144,1478372,38556
01-01 00:08:22,499309457412,59,65,56,57,53,52,2649600,2649600,2649600,2649600,17.94,13.00,0.45,0.00,68.61,1971144,1478212,38764
01-01 00:08:23,500440325120,64,57,56,56,53,52,2649600,2649600,2649600,2649600,17.96,12.42,0.00,0.00,69.62,1971144,1478320,38932
01-01 00:08:24,501565967203,57,56,57,65,53,52,2649600,2649600,2649600,2649600,16.48,15.37,0.22,0.00,67.93,1971144,1478040,38816
01-01 00:08:25,502696881786,63,56,60,56,53,52,2649600,2649600,2649600,2649600,17.61,15.00,0.00,0.00,67.39,1971144,1478628,38948
01-01 00:08:26,503825284025,60,64,56,59,53,52,2649600,2649600,2649600,2649600,16.25,14.22,0.00,0.00,69.53,1971144,1478340,38992
01-01 00:08:28,504968876056,64,56,57,57,53,52,2649600,2649600,2649600,2649600,18.18,12.20,0.22,0.00,69.40,1971144,1478464,38728
01-01 00:08:29,506095875014,59,64,61,57,53,52,2649600,2649600,2649600,2649600,15.73,15.96,0.00,0.00,68.31,1971144,1478128,38780
01-01 00:08:30,507231622669,64,57,56,57,53,52,2649600,2649600,2649600,2649600,14.88,16.41,0.22,0.00,68.49,1971144,1478736,38632
01-01 00:08:31,508359321002,58,56,57,66,53,52,2649600,2649600,2649600,2649600,16.63,14.35,0.00,0.00,69.02,1971144,1478564,38848
01-01 00:08:32,509496128137,59,65,56,57,53,52,2649600,2649600,2649600,2649600,18.78,11.76,0.00,0.00,69.46,1971144,1478424,38796
01-01 00:08:33,510632261939,58,58,65,60,53,52,2649600,2649600,2649600,2649600,17.07,16.41,0.44,0.00,66.08,1971144,1478812,38652
01-01 00:08:34,511771082147,58,56,57,66,53,52,2649600,2649600,2649600,2649600,18.56,18.56,0.82,0.00,62.06,1971144,1478232,38636
01-01 00:08:35,512902616730,57,57,57,66,53,52,2649600,2649600,2649600,2649600,20.09,11.42,0.00,0.00,68.49,1971144,1478100,38780
01-01 00:08:37,514035680896,60,65,58,59,53,52,2649600,2649600,2649600,2649600,15.56,15.33,0.00,0.00,69.11,1971144,1478440,38848
01-01 00:08:38,515168780635,58,56,65,58,54,53,2649600,2649600,2649600,2649600,14.92,16.70,0.22,0.00,68.15,1971144,1478324,38712
01-01 00:08:39,516302303760,59,65,56,58,53,53,2649600,2649600,2649600,2649600,18.70,15.00,0.22,0.00,66.09,1971144,1479028,38760
01-01 00:08:40,517437932197,58,58,59,65,53,52,2649600,2649600,2649600,2649600,17.39,13.73,0.23,0.00,68.65,1971144,1478752,38864
01-01 00:08:41,518576430113,57,57,57,66,53,52,2649600,2649600,2649600,2649600,16.21,14.61,0.00,0.00,69.18,1971144,1478332,38824
01-01 00:08:42,519708252404,60,65,57,57,53,53,2649600,2649600,2649600,2649600,19.07,13.75,0.22,0.00,66.96,1971144,1478940,38712
01-01 00:08:43,520843374539,59,60,58,63,53,53,2649600,2649600,2649600,2649600,18.56,18.97,0.41,0.00,62.06,1971144,1478176,39148
01-01 00:08:45,521973044226,59,57,57,66,53,52,2649600,2649600,2649600,2649600,15.95,15.72,0.00,0.00,68.34,1971144,1478556,38884
01-01 00:08:46,523113917767,64,57,58,58,54,53,2649600,2649600,2649600,2649600,16.59,12.44,0.00,0.00,70.97,1971144,1478720,38904
01-01 00:08:47,524245060684,58,57,61,67,53,53,2649600,2649600,2649600,2649600,17.66,14.79,0.22,0.00,67.33,1971144,1478308,39000
01-01 00:08:48,525386904694,61,66,56,57,54,53,2649600,2649600,2649600,2649600,20.73,13.39,0.22,0.00,65.66,1971144,1478916,38836
01-01 00:08:49,526534888547,59,66,57,58,54,53,2649600,2649600,2649600,2649600,15.77,14.64,0.00,0.00,69.59,1971144,1477948,38812
01-01 00:08:50,527667233443,59,56,65,58,54,53,2649600,2649600,2649600,2649600,17.01,13.56,0.00,0.00,69.43,1971144,1478980,38772
01-01 00:08:51,528807677869,60,66,58,59,54,53,2649600,2649600,2649600,2649600,17.00,15.21,0.22,0.00,67.56,1971144,1478764,39000
01-01 00:08:52,529940159015,61,66,57,57,54,53,2649600,2649600,2649600,2649600,19.24,16.91,0.00,0.00,63.85,1971144,1477992,39060
01-01 00:08:54,531070033754,65,57,57,58,54,53,2649600,2649600,2649600,2649600,18.43,11.91,0.00,0.00,69.66,1971144,1478188,38916
01-01 00:08:55,532200872556,59,57,65,58,54,53,2649600,2649600,2649600,2649600,16.82,14.55,0.00,0.00,68.64,1971144,1478584,39092
01-01 00:08:56,533339528857,60,66,57,58,54,53,2649600,2649600,2649600,2649600,16.85,15.51,0.00,0.00,67.64,1971144,1478476,38888
01-01 00:08:57,534487466357,60,66,57,57,54,53,2649600,2649600,2649600,2649600,20.37,15.80,0.00,0.00,63.83,1971144,1478764,38692
01-01 00:08:58,535615748804,59,57,65,61,54,53,2649600,2649600,2649600,2649600,18.41,11.59,0.23,0.00,69.77,1971144,1478980,38784
01-01 00:08:59,536749254794,63,66,57,57,54,53,2649600,2649600,2649600,2649600,16.86,13.67,0.00,0.00,69.48,1971144,1478700,38772
01-01 00:09:00,537880167241,61,66,57,58,54,53,2649600,2649600,2649600,2649600,16.05,18.66,0.00,0.00,65.29,1971144,1478268,39088
01-01 00:09:02,539015250313,60,66,57,58,54,53,2649600,2649600,2649600,2649600,18.39,17.76,0.42,0.00,63.42,1971144,1477836,38860
01-01 00:09:03,540150568959,59,57,58,67,54,53,2649600,2649600,2649600,2649600,18.59,12.24,0.00,0.00,69.16,1971144,1478348,38932
01-01 00:09:04,541284442761,65,58,57,57,54,53,2649600,2649600,2649600,2649600,18.22,11.78,0.22,0.00,69.78,1971144,1477780,38944
01-01 00:09:05,542419820364,59,56,65,58,54,53,2649600,2649600,2649600,2649600,16.74,15.62,0.00,0.00,67.63,1971144,1478340,38720
01-01 00:09:06,543552076249,59,58,66,59,54,53,2649600,2649600,2649600,2649600,18.22,19.25,0.83,0.00,61.70,1971144,1477792,38808
01-01 00:09:07,544691269374,60,66,57,58,54,53,2649600,2649600,2649600,2649600,18.04,12.79,0.00,0.00,69.18,1971144,1478440,38568
01-01 00:09:08,545824560103,59,56,66,59,54,53,2649600,2649600,2649600,2649600,15.95,15.26,0.00,0.00,68.79,1971144,1478844,38700
01-01 00:09:09,546960915310,59,56,65,63,55,53,2649600,2649600,2649600,2649600,18.65,13.71,0.00,0.00,67.64,1971144,1478792,38804
01-01 00:09:11,548095047029,59,57,66,60,55,53,2649600,2649600,2649600,2649600,21.62,15.59,0.21,0.00,62.58,1971144,1479056,38772
01-01 00:09:12,549229384164,60,66,57,58,54,53,2649600,2649600,2649600,2649600,17.77,13.67,0.23,0.00,68.34,1971144,1478320,38792
01-01 00:09:13,550366486403,59,57,58,67,54,53,2649600,2649600,2649600,2649600,17.20,13.07,0.00,0.00,69.72,1971144,1478876,38912
01-01 00:09:14,551500607548,59,58,58,67,54,53,2649600,2649600,2649600,2649600,17.05,14.55,0.00,0.00,68.41,1971144,1478508,38764
01-01 00:09:15,552630752287,59,59,66,59,55,53,2649600,2649600,2649600,2649600,15.92,15.47,0.00,0.00,68.61,1971144,1478492,38816
01-01 00:09:16,553771132495,59,59,58,66,54,53,2649600,2649600,2649600,2649600,17.86,14.06,0.00,0.00,68.08,1971144,1478932,39008
01-01 00:09:17,554902431453,65,59,58,58,55,53,2649600,2649600,2649600,2649600,16.40,14.35,0.00,0.00,69.25,1971144,1478692,38776
01-01 00:09:19,556035711297,65,59,57,61,55,53,2649600,2649600,2649600,2649600,18.79,13.20,0.00,0.00,68.01,1971144,1478280,38688
01-01 00:09:20,557166239786,65,59,57,63,55,53,2649600,2649600,2649600,2649600,17.83,17.62,0.00,0.00,64.54,1971144,1478544,39036
01-01 00:09:21,558302033119,59,59,61,67,54,53,2649600,2649600,2649600,2649600,16.74,15.40,0.00,0.00,67.86,1971144,1478172,38732
01-01 00:09:22,559432542077,59,59,66,59,55,53,2649600,2649600,2649600,2649600,16.52,14.48,0.68,0.00,68.33,1971144,1478644,38816
01-01 00:09:23,560568117441,59,58,59,68,54,53,2649600,2649600,2649600,2649600,18.99,12.36,0.00,0.00,68.65,1971144,1478420,39056
01-01 00:09:24,561700963534,59,59,66,61,55,53,2649600,2649600,2649600,2649600,16.30,17.62,0.00,0.00,66.08,1971144,1478508,39052
01-01 00:09:25,562830693377,66,62,58,58,55,54,2649600,2649600,2649600,2649600,18.65,13.03,0.00,0.00,68.31,1971144,1478468,38792
01-01 00:09:26,563960450356,61,66,57,58,55,54,2649600,2649600,2649600,2649600,16.03,14.22,0.00,0.00,69.75,1971144,1477996,39056
01-01 00:09:28,565088862804,59,58,59,67,54,53,2649600,2649600,2649600,2649600,18.47,13.06,0.00,0.00,68.47,1971144,1478856,38580
01-01 00:09:29,566221907282,66,60,58,58,55,54,2649600,2649600,2649600,2649600,19.96,16.42,0.21,0.00,63.41,1971144,1478772,38592
01-01 00:09:30,567355649261,59,59,66,62,55,54,2649600,2649600,2649600,2649600,18.30,17.66,0.00,0.00,64.04,1971144,1478784,38892
01-01 00:09:31,568498716344,66,62,58,58,55,54,2649600,2649600,2649600,2649600,18.67,12.67,0.22,0.00,68.44,1971144,1478156,38732
01-01 00:09:32,569636731239,60,59,66,60,55,54,2649600,2649600,2649600,2649600,16.25,14.65,0.00,0.00,69.11,1971144,1478596,38696
01-01 00:09:33,570773637749,66,59,58,58,55,54,2649600,2649600,2649600,2649600,18.16,12.56,0.22,0.00,69.06,1971144,1478640,38652
01-01 00:09:34,571904328738,60,62,66,59,55,54,2649600,2649600,2649600,2649600,20.51,14.80,0.21,0.00,64.48,1971144,1478296,39032
01-01 00:09:36,573039538009,66,60,58,58,55,54,2649600,2649600,2649600,2649600,18.79,12.08,0.00,0.00,69.13,1971144,1478752,38972
01-01 00:09:37,574172074519,60,61,60,68,55,53,2649600,2649600,2649600,2649600,14.75,15.44,0.00,0.00,69.82,1971144,1478508,39016
01-01 00:09:38,575309818425,59,59,59,68,55,53,2649600,2649600,2649600,2649600,16.00,16.00,0.44,0.00,67.56,1971144,1478460,38808
01-01 00:09:39,576439848580,65,60,61,59,55,54,2649600,2649600,2649600,2649600,16.09,16.52,0.65,0.00,66.74,1971144,1478936,38800
01-01 00:09:40,577570769101,66,60,59,60,55,54,2649600,2649600,2649600,2649600,17.27,13.64,0.00,0.00,69.09,1971144,1478516,38892
01-01 00:09:41,578704712955,59,59,60,67,55,54,2649600,2649600,2649600,2649600,17.46,12.70,0.00,0.00,69.84,1971144,1478532,38800
01-01 00:09:42,579833027590,60,59,67,60,55,54,2649600,2649600,2649600,2649600,16.97,14.22,0.00,0.00,68.81,1971144,1478188,38680
01-01 00:09:44,580965151131,60,59,67,60,55,54,2649600,2649600,2649600,2649600,15.33,17.33,0.22,0.00,67.11,1971144,1478732,38596
01-01 00:09:45,582104473787,64,59,66,60,55,54,2649600,2649600,2649600,2649600,15.00,15.91,0.00,0.00,69.09,1971144,1478848,38516
01-01 00:09:46,583235928109,59,60,59,68,55,54,2649600,2649600,2649600,2649600,16.17,14.58,0.00,0.00,69.25,1971144,1479128,38688
01-01 00:09:47,584368248473,61,59,60,68,55,54,2649600,2649600,2649600,2649600,16.63,15.49,0.00,0.00,67.88,1971144,1478936,38568
01-01 00:09:48,585512180296,59,59,60,68,55,54,2649600,2649600,2649600,2649600,18.84,17.60,0.62,0.00,62.94,1971144,1479224,38828
01-01 00:09:49,586647206649,66,60,58,59,55,54,2649600,2649600,2649600,2649600,17.61,13.54,0.00,0.00,68.85,1971144,1479180,38660
01-01 00:09:50,587779984826,66,60,59,58,55,54,2649600,2649600,2649600,2649600,16.32,13.56,0.00,0.00,70.11,1971144,1478992,38880
01-01 00:09:51,588909227065,67,60,59,58,55,54,2649600,2649600,2649600,2649600,19.46,12.44,0.00,0.00,68.10,1971144,1478984,38884
01-01 00:09:53,590040444669,61,61,60,68,55,54,2649600,2649600,2649600,2649600,15.64,18.06,0.22,0.00,66.08,1971144,1478728,39076
01-01 00:09:54,591173900606,60,59,59,68,55,54,2649600,2649600,2649600,2649600,20.35,13.79,0.00,0.00,65.86,1971144,1478556,38960
01-01 00:09:55,592307737429,59,59,60,69,55,54,2649600,2649600,2649600,2649600,17.28,13.59,0.00,0.00,69.12,1971144,1478276,39020
01-01 00:09:56,593438846647,66,61,59,61,56,54,2649600,2649600,2649600,2649600,18.30,13.84,0.22,0.00,67.63,1971144,1478660,38924
01-01 00:09:57,594568156074,59,59,59,68,55,54,2649600,2649600,2649600,2649600,16.29,16.29,0.22,0.00,67.19,1971144,1478680,38684
01-01 00:09:58,595702092011,61,60,67,60,56,54,2649600,2649600,2649600,2649600,19.64,12.95,0.22,0.00,67.19,1971144,1478432,38668
01-01 00:09:59,596834527010,65,63,60,59,56,54,2649600,2649600,2649600,2649600,19.54,11.26,0.00,0.00,69.20,1971144,1478328,38880
01-01 00:10:01,597968022270,62,59,67,60,56,54,2649600,2649600,2649600,2649600,19.77,11.14,0.45,0.00,68.64,1971144,1478312,38708
01-01 00:10:02,599100639770,67,61,59,60,56,54,2649600,2649600,2649600,2649600,14.47,19.44,0.22,0.00,65.87,1971144,1478016,38908
01-01 00:10:03,600231284457,61,68,58,59,56,54,2649600,2649600,2649600,2649600,19.69,12.91,0.00,0.00,67.40,1971144,1478360,38736
01-01 00:10:04,601364587477,61,68,59,60,55,54,2649600,2649600,2649600,2649600,14.83,15.96,0.22,0.00,68.99,1971144,1478000,38928
01-01 00:10:05,602500855550,60,61,62,68,55,54,2649600,2649600,2649600,2649600,18.24,11.55,0.00,0.00,70.21,1971144,1477852,38864
01-01 00:10:06,603635728883,67,62,60,59,56,55,2649600,2649600,2649600,2649600,16.26,16.92,0.00,0.00,66.81,1971144,1478476,38952
01-01 00:10:07,604768093465,61,68,59,60,56,54,2649600,2649600,2649600,2649600,22.10,12.23,0.00,0.00,65.67,1971144,1478908,38820
01-01 00:10:08,605899799715,61,60,67,60,56,54,2649600,2649600,2649600,2649600,17.05,13.13,0.00,0.00,69.82,1971144,1478592,38736
01-01 00:10:10,607033512735,61,67,62,59,56,54,2649600,2649600,2649600,2649600,16.48,14.22,0.00,0.00,69.30,1971144,1478136,38776
01-01 00:10:11,608164997475,60,60,67,60,56,54,2649600,2649600,2649600,2649600,16.63,14.09,0.00,0.00,69.28,1971144,1478220,38804
01-01 00:10:12,609295741068,67,61,59,60,56,55,2649600,2649600,2649600,2649600,14.99,19.49,0.21,0.00,65.31,1971144,1478908,38884
01-01 00:10:13,610431111693,60,59,67,63,56,55,2649600,2649600,2649600,2649600,17.42,17.63,0.00,0.00,64.95,1971144,1478844,39104
01-01 00:10:14,611565765234,61,60,67,63,56,54,2649600,2649600,2649600,2649600,16.97,13.80,0.23,0.00,69.00,1971144,1478288,38896
01-01 00:10:15,612696238723,67,61,59,59,56,55,2649600,2649600,2649600,2649600,14.83,17.08,0.00,0.00,68.09,1971144,1478696,38940
01-01 00:10:16,613827606483,60,59,68,62,56,54,2649600,2649600,2649600,2649600,17.94,15.97,0.22,0.00,65.86,1971144,1478964,38676
01-01 00:10:17,614960450649,67,61,59,61,56,55,2649600,2649600,2649600,2649600,16.06,13.99,0.00,0.00,69.95,1971144,1478748,38824
01-01 00:10:19,616094116690,67,60,60,60,56,55,2649600,2649600,2649600,2649600,18.45,12.07,0.00,0.00,69.48,1971144,1478760,38800
01-01 00:10:20,617224801169,67,61,59,60,56,55,2649600,2649600,2649600,2649600,17.50,13.41,0.00,0.00,69.09,1971144,1478768,38660
01-01 00:10:21,618354789710,60,60,60,69,56,54,2649600,2649600,2649600,2649600,17.45,14.77,0.22,0.00,67.56,1971144,1478548,38640
01-01 00:10:22,619486753616,60,60,61,69,56,54,2649600,2649600,2649600,2649600,17.67,17.89,0.22,0.00,64.22,1971144,1478396,38792
01-01 00:10:23,620620959137,62,61,68,63,56,55,2649600,2649600,2649600,2649600,15.54,16.44,0.45,0.00,67.57,1971144,1478324,38776
01-01 00:10:24,621757158407,62,60,68,61,56,55,2649600,2649600,2649600,2649600,16.93,14.65,0.00,0.00,68.42,1971144,1478416,38740
01-01 00:10:25,622890444917,61,61,68,61,57,55,2649600,2649600,2649600,2649600,15.54,16.22,0.45,0.00,67.79,1971144,1478648,38704
01-01 00:10:27,624019205750,67,64,60,62,57,55,2649600,2649600,2649600,2649600,20.67,12.44,0.00,0.00,66.89,1971144,1478468,38760
01-01 00:10:28,625150697364,67,65,59,59,56,55,2649600,2649600,2649600,2649600,18.68,10.71,0.00,0.00,70.62,1971144,1479108,38728
01-01 00:10:29,626284766582,61,60,68,61,56,55,2649600,2649600,2649600,2649600,17.93,12.18,0.00,0.00,69.89,1971144,1479020,38744
01-01 00:10:30,627425295228,67,61,60,62,56,55,2649600,2649600,2649600,2649600,18.43,12.58,0.22,0.00,68.76,1971144,1478356,38928
01-01 00:10:31,628559027571,65,60,67,62,56,55,2649600,2649600,2649600,2649600,16.74,15.64,0.66,0.00,66.96,1971144,1477868,38992
01-01 00:10:32,629695747883,61,61,68,62,57,55,2649600,2649600,2649600,2649600,19.75,18.52,0.00,0.00,61.73,1971144,1478404,38792
01-01 00:10:33,630828876945,60,60,65,68,56,55,2649600,2649600,2649600,2649600,17.82,12.96,0.00,0.00,69.21,1971144,1478016,38764
01-01 00:10:35,631965660122,61,60,68,66,57,55,2649600,2649600,2649600,2649600,14.65,15.58,0.00,0.00,69.77,1971144,1478768,38904
01-01 00:10:36,633100316163,63,67,61,60,57,55,2649600,2649600,2649600,2649600,15.94,17.47,0.66,0.00,65.94,1971144,1478336,38960
01-01 00:10:37,634234061111,63,68,60,62,56,55,2649600,2649600,2649600,2649600,18.10,13.57,0.00,0.00,68.33,1971144,1477928,38916
01-01 00:10:38,635366970068,61,59,61,69,56,55,2649600,2649600,2649600,2649600,14.58,15.74,0.00,0.00,69.68,1971144,1478248,38680
01-01 00:10:39,636499567151,60,59,61,69,56,55,2649600,2649600,2649600,2649600,18.04,13.01,0.00,0.00,68.95,1971144,1478332,38592
01-01 00:10:40,637631151838,60,59,61,69,56,55,2649600,2649600,2649600,2649600,17.36,15.60,0.44,0.00,66.59,1971144,1478504,38708
01-01 00:10:41,638766315900,62,59,68,61,57,55,2649600,2649600,2649600,2649600,20.08,18.24,0.00,0.00,61.68,1971144,1478336,38892
01-01 00:10:42,639899771004,61,60,61,69,56,55,2649600,2649600,2649600,2649600,16.06,14.93,0.23,0.00,68.78,1971144,1478940,38660
01-01 00:10:44,641031062462,62,68,61,60,57,55,2649600,2649600,2649600,2649600,16.48,13.77,0.23,0.00,69.53,1971144,1478876,38816
01-01 00:10:45,642166203764,67,60,61,60,57,55,2649600,2649600,2649600,2649600,16.99,15.03,0.44,0.00,67.54,1971144,1478712,38496
01-01 00:10:46,643297015690,61,62,62,69,56,55,2649600,2649600,2649600,2649600,18.40,16.02,0.22,0.00,65.37,1971144,1478568,39024
01-01 00:10:47,644437619961,62,59,68,61,57,55,2649600,2649600,2649600,2649600,18.78,12.22,0.00,0.00,69.00,1971144,1478752,38848
01-01 00:10:48,645574807304,61,59,69,61,57,55,2649600,2649600,2649600,2649600,17.50,13.64,0.23,0.00,68.64,1971144,1478764,38816
01-01 00:10:49,646704366314,64,68,61,61,57,55,2649600,2649600,2649600,2649600,17.04,13.00,0.22,0.00,69.73,1971144,1478572,38864
01-01 00:10:50,647843021574,65,60,61,69,56,55,2649600,2649600,2649600,2649600,16.84,18.55,0.21,0.00,64.39,1971144,1478280,38928
01-01 00:10:52,648979666469,62,68,60,61,57,55,2649600,2649600,2649600,2649600,16.78,15.23,0.00,0.00,67.99,1971144,1478040,38820
01-01 00:10:53,650112586677,67,63,60,61,57,55,2649600,2649600,2649600,2649600,17.12,12.84,0.00,0.00,70.05,1971144,1478072,39032
01-01 00:10:54,651244944125,68,61,60,60,57,56,2649600,2649600,2649600,2649600,18.55,12.44,0.00,0.00,69.00,1971144,1478276,39072
01-01 00:10:55,652378921989,62,60,69,62,57,55,2649600,2649600,2649600,2649600,16.85,17.29,0.22,0.00,65.65,1971144,1477924,39012
01-01 00:10:56,653510097249,61,60,63,70,57,55,2649600,2649600,2649600,2649600,20.00,13.41,0.00,0.00,66.59,1971144,1478632,38860
01-01 00:10:57,654642584957,61,61,61,70,56,55,2649600,2649600,2649600,2649600,17.35,13.93,0.68,0.00,68.04,1971144,1478464,38780
01-01 00:10:58,655773867769,61,61,60,69,57,55,2649600,2649600,2649600,2649600,18.10,12.67,0.45,0.00,68.78,1971144,1478288,38820
01-01 00:10:59,656903280789,61,61,61,69,57,55,2649600,2649600,2649600,2649600,16.22,16.22,0.22,0.00,67.33,1971144,1478172,38888
01-01 00:11:01,658035984904,62,61,69,63,57,56,2649600,2649600,2649600,2649600,17.24,17.24,0.65,0.00,64.87,1971144,1478516,38940
01-01 00:11:02,659174473236,63,61,69,62,57,56,2649600,2649600,2649600,2649600,18.63,16.70,0.43,0.00,64.24,1971144,1477952,38992
01-01 00:11:03,660308550319,68,62,60,61,57,56,2649600,2649600,2649600,2649600,17.85,12.36,0.00,0.00,69.79,1971144,1478300,38744
01-01 00:11:04,661441510423,62,61,69,62,57,56,2649600,2649600,2649600,2649600,15.66,17.23,0.00,0.00,67.11,1971144,1478004,38948
01-01 00:11:05,662573121360,68,66,61,62,57,56,2649600,2649600,2649600,2649600,17.24,16.81,0.00,0.00,65.95,1971144,1478240,38992
01-01 00:11:06,663703378964,62,61,61,69,57,55,2649600,2649600,2649600,2649600,16.67,15.09,0.45,0.00,67.79,1971144,1478508,38848
01-01 00:11:07,664858130734,61,61,65,70,57,55,2649600,2649600,2649600,2649600,16.67,14.41,0.00,0.00,68.92,1971144,1478400,39032
01-01 00:11:09,665991188598,61,61,62,70,57,55,2649600,2649600,2649600,2649600,17.31,13.44,0.23,0.00,69.02,1971144,1478632,38908
01-01 00:11:10,667125879900,64,67,61,61,57,56,2649600,2649600,2649600,2649600,16.26,16.04,0.22,0.00,67.47,1971144,1478756,38960
01-01 00:11:11,668258832556,62,60,69,63,57,56,2649600,2649600,2649600,2649600,13.84,22.85,0.00,0.00,63.31,1971144,1478292,38684
01-01 00:11:12,669394763128,61,60,62,70,57,55,2649600,2649600,2649600,2649600,17.01,14.29,0.00,0.00,68.71,1971144,1477908,38968
01-01 00:11:13,670529180524,63,69,60,61,57,56,2649600,2649600,2649600,2649600,16.74,13.76,0.00,0.00,69.50,1971144,1477852,38992
01-01 00:11:14,671663400002,62,59,69,63,57,56,2649600,2649600,2649600,2649600,15.16,16.97,0.00,0.00,67.87,1971144,1478340,38956
01-01 00:11:15,672791392554,63,61,69,63,58,56,2649600,2649600,2649600,2649600,21.02,14.23,0.64,0.00,64.12,1971144,1478700,38908
01-01 00:11:16,673925951147,64,70,60,61,57,56,2649600,2649600,2649600,2649600,16.33,15.65,0.00,0.00,68.03,1971144,1478652,39084
01-01 00:11:18,675059085887,62,60,69,62,57,56,2649600,2649600,2649600,2649600,17.01,14.29,0.00,0.00,68.71,1971144,1478904,38788
01-01 00:11:19,676190745782,68,64,61,62,57,56,2649600,2649600,2649600,2649600,14.32,16.55,0.00,0.00,69.13,1971144,1478868,38736
01-01 00:11:20,677326079844,63,60,61,70,57,56,2649600,2649600,2649600,2649600,15.81,18.38,0.21,0.00,65.60,1971144,1478632,38668
01-01 00:11:21,678455802917,64,69,60,61,57,56,2649600,2649600,2649600,2649600,18.35,17.72,0.21,0.00,63.71,1971144,1479012,38904
01-01 00:11:22,679590713020,63,69,61,61,57,56,2649600,2649600,2649600,2649600,17.89,13.07,0.00,0.00,69.04,1971144,1478380,38740
01-01 00:11:23,680727454322,63,60,68,64,57,56,2649600,2649600,2649600,2649600,15.55,14.62,0.00,0.00,69.84,1971144,1478196,38692
01-01 00:11:24,681855935155,63,64,68,62,58,56,2649600,2649600,2649600,2649600,16.38,18.32,0.00,0.00,65.30,1971144,1478300,38940
01-01 00:11:26,682990149946,63,69,61,61,58,56,2649600,2649600,2649600,2649600,16.67,13.29,0.00,0.00,70.05,1971144,1478408,38800
01-01 00:11:27,684124446664,61,60,62,70,57,56,2649600,2649600,2649600,2649600,18.33,13.35,0.00,0.00,68.33,1971144,1478256,38960
01-01 00:11:28,685259171039,61,60,63,71,57,56,2649600,2649600,2649600,2649600,17.16,13.50,0.00,0.00,69.34,1971144,1478572,39116
01-01 00:11:29,686395181403,62,60,69,63,58,56,2649600,2649600,2649600,2649600,17.27,14.09,0.00,0.00,68.64,1971144,1478540,38800
01-01 00:11:30,687532196715,63,61,69,62,58,56,2649600,2649600,2649600,2649600,16.49,19.03,0.63,0.00,63.85,1971144,1478756,38808
01-01 00:11:31,688664535986,64,70,61,61,58,56,2649600,2649600,2649600,2649600,16.41,18.14,0.43,0.00,65.01,1971144,1478340,38916
01-01 00:11:32,689798427131,62,60,69,63,58,56,2649600,2649600,2649600,2649600,16.67,14.16,0.23,0.00,68.95,1971144,1478016,39088
01-01 00:11:33,690941514214,63,60,61,67,58,56,2649600,2649600,2649600,2649600,14.67,14.22,0.22,0.00,70.89,1971144,1478400,39128
01-01 00:11:35,692072419578,62,60,66,70,57,56,2649600,2649600,2649600,2649600,16.78,16.99,0.22,0.00,66.01,1971144,1478672,39168
01-01 00:11:36,693206797598,68,62,60,61,58,56,2649600,2649600,2649600,2649600,17.67,12.30,0.00,0.00,70.02,1971144,1478656,39248
01-01 00:11:37,694348275046,62,60,61,69,57,56,2649600,2649600,2649600,2649600,17.23,12.53,0.00,0.00,70.25,1971144,1478508,39344
01-01 00:11:38,695490488223,62,60,62,71,57,56,2649600,2649600,2649600,2649600,17.58,13.01,0.00,0.00,69.41,1971144,1479212,38712
