Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:03:56,233630470170,76,83,72,73,68,67,2649600,2649600,2649600,2649600,19.24,20.24,0.20,0.00,60.32,1971144,1477864,39128
01-01 00:03:58,234765267410,82,76,73,73,69,67,2649600,2649600,2649600,2649600,18.16,15.17,0.43,0.00,66.24,1971144,1477488,39052
01-01 00:03:59,235907257670,82,72,73,73,69,67,2649600,2649600,2649600,2649600,16.00,13.33,0.00,0.00,70.67,1971144,1477856,38944
01-01 00:04:00,237041424023,74,71,73,84,68,67,2649600,2649600,2649600,2649600,19.50,11.79,0.23,0.00,68.48,1971144,1477740,39220
01-01 00:04:01,238178614804,76,83,72,73,69,67,2649600,2649600,2649600,2649600,17.46,13.83,0.00,0.00,68.71,1971144,1478272,39164
01-01 00:04:02,239330315325,82,74,73,73,69,67,2649600,2649600,2649600,2649600,16.89,12.72,0.22,0.00,70.18,1971144,1477616,38928
01-01 00:04:03,240466173084,75,72,83,75,69,67,2649600,2649600,2649600,2649600,17.80,15.82,0.44,0.00,65.93,1971144,1478140,38848
01-01 00:04:04,241601618084,82,73,72,72,69,67,2649600,2649600,2649600,2649600,15.59,15.37,0.00,0.00,69.04,1971144,1478504,39052
01-01 00:04:06,242729183969,76,83,74,74,69,68,2649600,2649600,2649600,2649600,17.23,14.32,0.00,0.00,68.46,1971144,1478012,39000
01-01 00:04:07,243862085114,77,83,72,73,69,67,2649600,2649600,2649600,2649600,19.50,12.24,0.23,0.00,68.03,1971144,1477188,39432
01-01 00:04:08,244995491520,76,83,72,74,69,67,2649600,2649600,2649600,2649600,17.58,13.24,0.23,0.00,68.95,1971144,1477520,39192
01-01 00:04:09,246134529384,77,83,72,76,69,67,2649600,2649600,2649600,2649600,16.02,14.65,0.00,0.00,69.34,1971144,1477604,39280
01-01 00:04:10,247264661884,76,83,72,73,69,67,2649600,2649600,2649600,2649600,14.38,17.70,0.22,0.00,67.70,1971144,1477780,39128
01-01 00:04:11,248399713186,77,83,72,73,69,67,2649600,2649600,2649600,2649600,13.48,18.20,0.22,0.00,68.09,1971144,1477268,39140
01-01 00:04:12,249530364383,82,74,73,73,69,68,2649600,2649600,2649600,2649600,18.66,19.27,0.41,0.00,61.66,1971144,1477976,39032
01-01 00:04:13,250661295633,83,74,72,72,69,68,2649600,2649600,2649600,2649600,13.32,17.16,0.00,0.00,69.53,1971144,1477404,38952
01-01 00:04:15,251791549018,79,79,73,77,69,68,2649600,2649600,2649600,2649600,17.39,11.90,0.00,0.00,70.71,1971144,1477616,38968
01-01 00:04:16,252931063236,82,74,74,73,69,68,2649600,2649600,2649600,2649600,18.99,10.98,0.00,0.00,70.02,1971144,1477564,38924
01-01 00:04:17,254061384642,83,75,72,73,69,68,2649600,2649600,2649600,2649600,18.22,12.98,0.00,0.00,68.79,1971144,1477624,39016
01-01 00:04:18,255204686777,76,74,83,76,69,68,2649600,2649600,2649600,2649600,15.99,15.32,0.00,0.00,68.69,1971144,1477984,39028
01-01 00:04:19,256337300474,76,83,73,74,69,68,2649600,2649600,2649600,2649600,16.67,16.01,0.00,0.00,67.32,1971144,1477608,39060
01-01 00:04:20,257480689640,75,73,84,76,69,67,2649600,2649600,2649600,2649600,17.78,18.20,0.42,0.00,63.60,1971144,1477672,39408
01-01 00:04:21,258613781046,83,75,73,74,69,68,2649600,2649600,2649600,2649600,15.28,16.63,0.00,0.00,68.09,1971144,1477572,39100
01-01 00:04:23,259748051775,83,74,72,73,69,68,2649600,2649600,2649600,2649600,15.96,14.83,0.67,0.00,68.54,1971144,1478144,39128
01-01 00:04:24,260884040993,75,74,83,76,69,68,2649600,2649600,2649600,2649600,16.32,14.25,0.00,0.00,69.43,1971144,1477904,38924
01-01 00:04:25,262022315628,82,75,72,75,69,68,2649600,2649600,2649600,2649600,16.85,13.26,0.00,0.00,69.89,1971144,1478248,38868
01-01 00:04:26,263162624430,75,73,74,85,69,67,2649600,2649600,2649600,2649600,17.76,15.57,0.22,0.00,66.45,1971144,1477984,39136
01-01 00:04:27,264292650263,75,73,84,75,69,68,2649600,2649600,2649600,2649600,18.16,14.57,0.45,0.00,66.82,1971144,1477808,39088
01-01 00:04:28,265422314950,82,77,75,75,69,68,2649600,2649600,2649600,2649600,19.49,15.89,0.21,0.00,64.41,1971144,1477988,39104
01-01 00:04:29,266557060679,76,74,73,85,69,67,2649600,2649600,2649600,2649600,16.28,19.66,0.21,0.00,63.85,1971144,1477844,39040
01-01 00:04:31,267690163751,83,74,72,74,69,68,2649600,2649600,2649600,2649600,14.93,16.06,0.00,0.00,69.00,1971144,1477812,39020
01-01 00:04:32,268818770990,83,76,72,74,69,68,2649600,2649600,2649600,2649600,15.10,15.56,0.00,0.00,69.34,1971144,1478156,39136
01-01 00:04:33,269953179740,76,74,84,76,69,68,2649600,2649600,2649600,2649600,16.48,15.10,0.00,0.00,68.42,1971144,1477488,39256
01-01 00:04:34,271089294583,82,79,73,74,69,68,2649600,2649600,2649600,2649600,15.08,17.52,0.22,0.00,67.18,1971144,1477884,39256
01-01 00:04:35,272222418072,83,74,73,74,69,68,2649600,2649600,2649600,2649600,17.92,14.38,0.00,0.00,67.70,1971144,1478012,39064
01-01 00:04:36,273350093072,83,73,73,74,69,68,2649600,2649600,2649600,2649600,16.59,13.23,0.00,0.00,70.18,1971144,1477664,38940
01-01 00:04:37,274484388540,75,74,75,84,69,67,2649600,2649600,2649600,2649600,15.75,15.75,0.00,0.00,68.49,1971144,1477864,39436
01-01 00:04:38,275619325206,75,80,73,78,69,67,2649600,2649600,2649600,2649600,19.55,11.59,0.23,0.00,68.64,1971144,1477372,39060
01-01 00:04:40,276762635154,75,72,83,75,69,68,2649600,2649600,2649600,2649600,16.55,14.51,0.00,0.00,68.93,1971144,1477632,39148
01-01 00:04:41,277906928747,77,83,72,73,69,68,2649600,2649600,2649600,2649600,17.19,14.06,0.00,0.00,68.75,1971144,1477700,39280
01-01 00:04:42,279042343747,78,83,73,74,69,68,2649600,2649600,2649600,2649600,15.70,19.57,0.22,0.00,64.52,1971144,1477588,39076
01-01 00:04:43,280174106715,77,84,73,73,69,68,2649600,2649600,2649600,2649600,18.27,20.68,0.20,0.00,60.84,1971144,1477516,39108
01-01 00:04:44,281304560256,77,83,73,74,69,68,2649600,2649600,2649600,2649600,19.37,12.16,0.00,0.00,68.47,1971144,1477708,39120
01-01 00:04:45,282446288902,77,83,73,74,69,68,2649600,2649600,2649600,2649600,16.82,13.23,0.45,0.00,69.51,1971144,1477852,39020
01-01 00:04:46,283580205412,79,83,73,73,69,68,2649600,2649600,2649600,2649600,20.27,11.16,0.23,0.00,68.34,1971144,1477592,39136
01-01 00:04:48,284716970099,77,83,72,78,69,68,2649600,2649600,2649600,2649600,16.33,15.65,0.00,0.00,68.03,1971144,1477716,39024
01-01 00:04:49,285856433380,83,75,73,77,69,68,2649600,2649600,2649600,2649600,17.63,12.50,0.22,0.00,69.64,1971144,1477536,38968
01-01 00:04:50,286983620775,83,74,73,74,69,68,2649600,2649600,2649600,2649600,13.56,18.67,0.22,0.00,67.56,1971144,1478348,38972
01-01 00:04:51,288124786868,77,81,73,78,69,68,2649600,2649600,2649600,2649600,19.87,16.53,0.00,0.00,63.60,1971144,1478232,39044
01-01 00:04:52,289269856608,82,74,74,76,69,68,2649600,2649600,2649600,2649600,17.17,14.35,0.00,0.00,68.48,1971144,1477764,38952
01-01 00:04:53,290401710878,77,83,73,73,69,68,2649600,2649600,2649600,2649600,17.39,13.73,0.00,0.00,68.88,1971144,1477884,39000
01-01 00:04:54,291534153950,83,73,73,73,69,68,2649600,2649600,2649600,2649600,17.90,13.10,0.00,0.00,69.00,1971144,1477948,39096
01-01 00:04:55,292662838481,83,72,73,73,69,68,2649600,2649600,2649600,2649600,18.24,11.49,0.00,0.00,70.27,1971144,1477696,39092
01-01 00:04:57,293796237387,76,71,84,75,70,68,2649600,2649600,2649600,2649600,15.23,17.88,0.00,0.00,66.89,1971144,1477612,39664
01-01 00:04:58,294927539991,76,73,84,76,70,68,2649600,2649600,2649600,2649600,17.97,16.88,0.22,0.00,64.94,1971144,1477736,39644
01-01 00:04:59,296061594365,77,80,75,74,70,68,2649600,2649600,2649600,2649600,19.14,18.52,0.00,0.00,62.35,1971144,1477684,39300
01-01 00:05:00,297194843584,77,83,73,73,69,68,2649600,2649600,2649600,2649600,20.09,11.96,0.00,0.00,67.95,1971144,1477648,39288
01-01 00:05:01,298329537281,77,83,74,77,69,68,2649600,2649600,2649600,2649600,16.21,14.84,0.23,0.00,68.72,1971144,1477508,39232
01-01 00:05:02,299467561291,78,74,73,83,69,68,2649600,2649600,2649600,2649600,17.27,13.41,0.23,0.00,69.09,1971144,1477720,38940
01-01 00:05:03,300609567124,74,72,75,85,69,68,2649600,2649600,2649600,2649600,15.70,13.86,0.23,0.00,70.21,1971144,1477080,38852
01-01 00:05:05,301741608478,78,83,74,74,69,68,2649600,2649600,2649600,2649600,16.78,14.29,0.00,0.00,68.93,1971144,1477712,39364
01-01 00:05:06,302877153790,77,84,74,74,69,68,2649600,2649600,2649600,2649600,16.81,17.03,0.00,0.00,66.16,1971144,1477932,38968
01-01 00:05:07,304012776602,77,84,73,74,69,68,2649600,2649600,2649600,2649600,19.49,15.89,0.21,0.00,64.41,1971144,1477424,39132
01-01 00:05:08,305158194987,78,84,73,73,69,68,2649600,2649600,2649600,2649600,16.89,13.70,0.46,0.00,68.95,1971144,1477740,39032
01-01 00:05:09,306292435195,76,73,83,74,70,68,2649600,2649600,2649600,2649600,16.14,14.09,0.00,0.00,69.77,1971144,1477752,39220
01-01 00:05:10,307426232746,83,74,73,74,70,68,2649600,2649600,2649600,2649600,19.33,11.33,0.00,0.00,69.33,1971144,1477496,39156
01-01 00:05:11,308557197486,76,73,74,84,69,68,2649600,2649600,2649600,2649600,16.22,14.64,0.23,0.00,68.92,1971144,1477764,39044
01-01 00:05:13,309697133996,75,72,84,75,70,68,2649600,2649600,2649600,2649600,15.29,20.17,0.42,0.00,64.12,1971144,1477844,39000
01-01 00:05:14,310831334256,75,72,74,85,69,68,2649600,2649600,2649600,2649600,16.49,20.25,0.00,0.00,63.26,1971144,1477860,39092
01-01 00:05:15,311961435453,77,75,84,77,70,68,2649600,2649600,2649600,2649600,20.08,18.44,0.00,0.00,61.48,1971144,1477756,39540
01-01 00:05:16,313092455661,75,72,74,85,69,68,2649600,2649600,2649600,2649600,16.10,15.42,0.00,0.00,68.48,1971144,1477500,39468
01-01 00:05:17,314224714723,75,72,75,86,69,68,2649600,2649600,2649600,2649600,17.51,13.36,0.46,0.00,68.66,1971144,1477644,39112
01-01 00:05:18,315358707118,75,72,75,86,69,68,2649600,2649600,2649600,2649600,20.23,10.68,0.00,0.00,69.09,1971144,1477488,39088
01-01 00:05:19,316492477587,79,73,82,74,70,68,2649600,2649600,2649600,2649600,15.28,15.06,0.00,0.00,69.66,1971144,1477640,39380
01-01 00:05:20,317623579461,77,83,73,73,70,68,2649600,2649600,2649600,2649600,17.54,12.07,0.00,0.00,70.39,1971144,1477760,39184
01-01 00:05:22,318766948940,83,74,74,76,70,68,2649600,2649600,2649600,2649600,17.20,15.48,0.22,0.00,67.10,1971144,1477708,39200
01-01 00:05:23,319895877690,77,84,73,76,70,68,2649600,2649600,2649600,2649600,19.75,16.14,0.42,0.00,63.69,1971144,1477588,38948
01-01 00:05:24,321029172012,76,72,74,85,69,68,2649600,2649600,2649600,2649600,16.40,14.12,0.00,0.00,69.48,1971144,1477460,39080
01-01 00:05:25,322166935553,77,84,73,74,69,68,2649600,2649600,2649600,2649600,18.45,12.53,0.00,0.00,69.02,1971144,1477604,39212
01-01 00:05:26,323298226438,83,79,73,74,70,68,2649600,2649600,2649600,2649600,17.58,12.56,0.00,0.00,69.86,1971144,1477504,38868
01-01 00:05:27,324431516907,78,74,84,76,70,68,2649600,2649600,2649600,2649600,16.93,14.00,0.23,0.00,68.85,1971144,1478312,39072
01-01 00:05:28,325563450760,75,72,85,76,70,68,2649600,2649600,2649600,2649600,14.99,17.45,0.22,0.00,67.34,1971144,1477964,39168
01-01 00:05:30,326699554927,78,84,74,74,70,68,2649600,2649600,2649600,2649600,15.25,20.13,0.42,0.00,64.19,1971144,1477736,39068
01-01 00:05:31,327831627947,76,72,77,85,69,68,2649600,2649600,2649600,2649600,19.28,13.23,0.00,0.00,67.49,1971144,1477972,39024
01-01 00:05:32,328963092374,75,73,74,86,69,68,2649600,2649600,2649600,2649600,15.63,15.40,0.00,0.00,68.97,1971144,1477992,39104
01-01 00:05:33,330097324040,80,81,74,74,70,68,2649600,2649600,2649600,2649600,16.48,14.90,0.23,0.00,68.40,1971144,1478016,38888
01-01 00:05:34,331237061383,78,84,73,76,70,68,2649600,2649600,2649600,2649600,13.90,17.08,0.00,0.00,69.02,1971144,1477948,39020
01-01 00:05:35,332368427372,83,73,74,73,70,68,2649600,2649600,2649600,2649600,17.45,12.98,0.00,0.00,69.57,1971144,1478196,39060
01-01 00:05:36,333500624612,76,72,84,75,70,68,2649600,2649600,2649600,2649600,13.74,17.12,0.00,0.00,69.14,1971144,1477432,39016
01-01 00:05:37,334632014976,84,74,73,73,70,68,2649600,2649600,2649600,2649600,14.69,17.93,0.43,0.00,66.95,1971144,1477876,39196
01-01 00:05:39,335764904663,75,72,74,85,69,68,2649600,2649600,2649600,2649600,20.00,16.42,0.21,0.00,63.37,1971144,1478836,39152
01-01 00:05:40,336906684819,76,73,84,75,70,68,2649600,2649600,2649600,2649600,15.16,14.93,0.23,0.00,69.68,1971144,1478324,38996
01-01 00:05:41,338040643933,76,77,74,84,69,68,2649600,2649600,2649600,2649600,16.25,14.19,0.46,0.00,69.11,1971144,1478728,39068
01-01 00:05:42,339178027995,75,74,76,86,69,68,2649600,2649600,2649600,2649600,16.70,14.87,0.00,0.00,68.42,1971144,1478636,39176
01-01 00:05:43,340312928776,82,73,79,76,70,68,2649600,2649600,2649600,2649600,16.74,12.61,0.23,0.00,70.41,1971144,1478028,38996
01-01 00:05:44,341451035233,79,73,79,75,70,68,2649600,2649600,2649600,2649600,17.07,15.75,0.00,0.00,67.18,1971144,1478048,38980
01-01 00:05:45,342584321118,76,73,84,75,70,68,2649600,2649600,2649600,2649600,15.47,20.76,0.00,0.00,63.77,1971144,1477976,38964
01-01 00:05:47,343728676535,78,84,73,75,70,68,2649600,2649600,2649600,2649600,17.43,19.09,0.00,0.00,63.49,1971144,1477744,39188
01-01 00:05:48,344865185545,77,84,76,77,70,68,2649600,2649600,2649600,2649600,15.95,15.72,0.00,0.00,68.34,1971144,1477912,39104
01-01 00:05:49,346000471013,78,84,74,75,70,68,2649600,2649600,2649600,2649600,16.47,13.69,0.00,0.00,69.84,1971144,1477648,39204
01-01 00:05:50,347130544606,76,72,84,75,70,68,2649600,2649600,2649600,2649600,17.23,14.06,0.00,0.00,68.71,1971144,1478180,39180
01-01 00:05:51,348276768512,76,74,76,86,69,68,2649600,2649600,2649600,2649600,17.90,12.30,0.45,0.00,69.35,1971144,1478168,39056
01-01 00:05:52,349412574762,75,73,74,86,69,68,2649600,2649600,2649600,2649600,16.74,15.38,0.00,0.00,67.87,1971144,1478328,38972
01-01 00:05:53,350546107678,83,74,73,75,70,69,2649600,2649600,2649600,2649600,16.05,16.27,0.00,0.00,67.68,1971144,1477680,39080
01-01 00:05:54,351675470542,76,73,84,75,70,69,2649600,2649600,2649600,2649600,20.84,15.16,0.21,0.00,63.79,1971144,1477652,38856
01-01 00:05:56,352811765385,76,75,84,75,70,69,2649600,2649600,2649600,2649600,20.09,11.51,0.23,0.00,68.17,1971144,1478020,38852
01-01 00:05:57,353947491635,84,74,74,74,70,69,2649600,2649600,2649600,2649600,17.61,12.19,0.00,0.00,70.20,1971144,1478000,38904
01-01 00:05:58,355073893145,82,77,75,74,70,69,2649600,2649600,2649600,2649600,15.33,15.33,0.00,0.00,69.33,1971144,1477516,38872
01-01 00:05:59,356210343874,77,73,73,82,70,69,2649600,2649600,2649600,2649600,15.06,14.38,0.22,0.00,70.34,1971144,1478064,39172
01-01 00:06:00,357342010384,83,74,75,74,70,69,2649600,2649600,2649600,2649600,14.32,15.44,0.22,0.00,70.02,1971144,1477892,39064
01-01 00:06:01,358473051894,79,84,73,74,70,69,2649600,2649600,2649600,2649600,15.92,19.75,0.42,0.00,63.91,1971144,1477724,39128
01-01 00:06:02,359609254810,76,74,84,76,70,69,2649600,2649600,2649600,2649600,19.88,17.60,0.41,0.00,62.11,1971144,1478112,38992
01-01 00:06:04,360741587414,76,72,77,86,70,68,2649600,2649600,2649600,2649600,17.37,14.48,0.22,0.00,67.93,1971144,1477868,38972
01-01 00:06:05,361880945434,75,73,74,86,69,68,2649600,2649600,2649600,2649600,16.14,15.00,0.00,0.00,68.86,1971144,1477824,38796
01-01 00:06:06,363016258611,76,72,85,76,70,68,2649600,2649600,2649600,2649600,17.65,14.03,0.00,0.00,68.33,1971144,1478228,38912
01-01 00:06:07,364151389444,76,77,83,78,70,68,2649600,2649600,2649600,2649600,18.76,12.36,0.23,0.00,68.65,1971144,1477988,39024
01-01 00:06:08,365284567464,76,76,84,77,70,69,2649600,2649600,2649600,2649600,16.63,14.58,0.00,0.00,68.79,1971144,1477896,38972
01-01 00:06:09,366419984286,77,72,85,76,71,69,2649600,2649600,2649600,2649600,17.54,16.01,0.22,0.00,66.23,1971144,1477404,38936
01-01 00:06:10,367555534130,77,74,85,77,71,69,2649600,2649600,2649600,2649600,20.93,15.22,0.00,0.00,63.85,1971144,1477808,39044
01-01 00:06:12,368693933296,77,73,85,77,71,69,2649600,2649600,2649600,2649600,18.47,13.51,0.00,0.00,68.02,1971144,1477248,38896
01-01 00:06:13,369824376525,78,74,74,84,70,69,2649600,2649600,2649600,2649600,18.74,11.51,0.00,0.00,69.75,1971144,1478028,38972
01-01 00:06:14,370972025274,78,84,76,75,70,69,2649600,2649600,2649600,2649600,15.54,14.86,0.45,0.00,69.14,1971144,1477876,38976
01-01 00:06:15,372107385378,76,74,75,86,70,68,2649600,2649600,2649600,2649600,17.09,12.93,0.46,0.00,69.52,1971144,1478244,38900
01-01 00:06:16,373242419388,75,74,75,86,70,68,2649600,2649600,2649600,2649600,17.56,15.11,0.22,0.00,67.11,1971144,1477828,39060
01-01 00:06:17,374375938710,79,73,77,85,70,68,2649600,2649600,2649600,2649600,16.52,18.26,0.22,0.00,65.00,1971144,1478132,39140
01-01 00:06:18,375515043918,76,72,75,86,70,68,2649600,2649600,2649600,2649600,20.29,17.21,0.20,0.00,62.30,1971144,1478168,39208
01-01 00:06:19,376660808501,78,84,74,75,70,69,2649600,2649600,2649600,2649600,18.28,12.42,0.23,0.00,69.07,1971144,1477688,39136
01-01 00:06:21,377794801990,83,74,79,74,70,69,2649600,2649600,2649600,2649600,15.78,14.44,0.00,0.00,69.78,1971144,1478024,39152
01-01 00:06:22,378920501938,84,74,74,73,70,69,2649600,2649600,2649600,2649600,16.22,13.74,0.00,0.00,70.05,1971144,1477280,39016
01-01 00:06:23,380058013292,77,73,84,75,70,69,2649600,2649600,2649600,2649600,16.14,14.35,0.22,0.00,69.28,1971144,1477452,38896
01-01 00:06:24,381197312927,76,72,85,76,70,69,2649600,2649600,2649600,2649600,17.42,13.12,0.45,0.00,69.00,1971144,1477396,39024
01-01 00:06:25,382325690947,78,84,74,74,70,69,2649600,2649600,2649600,2649600,13.62,17.41,0.45,0.00,68.53,1971144,1477792,38912
01-01 00:06:26,383459156572,76,73,85,76,71,69,2649600,2649600,2649600,2649600,18.90,15.16,0.00,0.00,65.93,1971144,1477408,38924
01-01 00:06:27,384595138915,79,84,76,75,70,69,2649600,2649600,2649600,2649600,20.04,12.92,0.22,0.00,66.82,1971144,1477676,39184
01-01 00:06:29,385740672352,84,74,74,74,70,69,2649600,2649600,2649600,2649600,15.78,15.11,0.00,0.00,69.11,1971144,1478052,39060
01-01 00:06:30,386871634695,83,73,74,75,71,69,2649600,2649600,2649600,2649600,14.52,15.67,0.00,0.00,69.82,1971144,1477500,39040
01-01 00:06:31,387999177820,79,80,75,77,70,69,2649600,2649600,2649600,2649600,18.14,12.17,0.00,0.00,69.69,1971144,1478060,39168
01-01 00:06:32,389139811622,78,85,74,74,70,69,2649600,2649600,2649600,2649600,16.56,17.85,0.00,0.00,65.59,1971144,1477436,39152
01-01 00:06:33,390270869069,76,74,76,86,70,68,2649600,2649600,2649600,2649600,16.59,17.69,0.22,0.00,65.50,1971144,1477964,38920
01-01 00:06:34,391411925631,76,73,75,86,70,68,2649600,2649600,2649600,2649600,19.02,18.20,0.20,0.00,62.58,1971144,1477852,39068
01-01 00:06:35,392547170943,76,74,75,86,70,68,2649600,2649600,2649600,2649600,17.90,16.59,0.00,0.00,65.50,1971144,1477744,39192
01-01 00:06:36,393677511620,79,85,73,75,70,69,2649600,2649600,2649600,2649600,19.68,11.99,0.00,0.00,68.33,1971144,1478472,38928
01-01 00:06:38,394815148911,84,75,74,76,70,69,2649600,2649600,2649600,2649600,16.78,12.93,0.23,0.00,70.07,1971144,1477968,39036
01-01 00:06:39,395946329848,76,73,75,86,70,68,2649600,2649600,2649600,2649600,19.73,11.11,0.23,0.00,68.93,1971144,1478148,39100
01-01 00:06:40,397078471723,75,73,75,86,70,68,2649600,2649600,2649600,2649600,15.90,14.75,0.00,0.00,69.35,1971144,1478152,39084
01-01 00:06:41,398213041722,78,84,74,77,70,69,2649600,2649600,2649600,2649600,17.07,14.63,0.22,0.00,68.07,1971144,1478216,38980
01-01 00:06:42,399344221878,78,73,85,79,71,69,2649600,2649600,2649600,2649600,16.44,15.78,0.22,0.00,67.56,1971144,1477468,39112
01-01 00:06:43,400475688805,79,85,74,75,70,69,2649600,2649600,2649600,2649600,19.15,13.59,0.00,0.00,67.26,1971144,1477528,39236
01-01 00:06:44,401607170054,77,73,85,77,70,69,2649600,2649600,2649600,2649600,18.18,12.05,0.23,0.00,69.55,1971144,1477984,38864
01-01 00:06:46,402740108543,78,84,75,74,70,69,2649600,2649600,2649600,2649600,15.75,14.84,0.00,0.00,69.41,1971144,1477852,38872
01-01 00:06:47,403880295939,81,74,84,78,71,69,2649600,2649600,2649600,2649600,17.58,12.79,0.00,0.00,69.63,1971144,1477628,39204
01-01 00:06:48,405017730626,77,73,85,77,71,69,2649600,2649600,2649600,2649600,18.39,12.41,0.23,0.00,68.97,1971144,1478068,39340
01-01 00:06:49,406152629584,77,73,85,77,71,69,2649600,2649600,2649600,2649600,17.09,18.99,0.00,0.00,63.92,1971144,1477356,39420
01-01 00:06:50,407284192813,79,84,76,77,70,69,2649600,2649600,2649600,2649600,17.67,17.46,0.22,0.00,64.66,1971144,1477860,39156
01-01 00:06:51,408420504895,77,74,85,76,71,69,2649600,2649600,2649600,2649600,18.96,17.50,0.21,0.00,63.33,1971144,1477460,39180
01-01 00:06:52,409555003228,79,85,74,75,71,69,2649600,2649600,2649600,2649600,14.81,17.08,0.23,0.00,67.88,1971144,1477656,39012
01-01 00:06:54,410689940259,79,85,75,76,70,69,2649600,2649600,2649600,2649600,16.10,14.29,0.00,0.00,69.61,1971144,1478092,39220
01-01 00:06:55,411821327342,84,75,73,75,70,69,2649600,2649600,2649600,2649600,17.90,12.30,0.45,0.00,69.35,1971144,1477668,39364
01-01 00:06:56,412952626717,84,75,74,74,71,69,2649600,2649600,2649600,2649600,15.32,14.64,0.23,0.00,69.82,1971144,1477568,39168
01-01 00:06:57,414085359477,77,73,85,76,71,69,2649600,2649600,2649600,2649600,17.12,13.93,0.00,0.00,68.95,1971144,1477892,38860
01-01 00:06:58,415216805257,79,85,75,75,71,69,2649600,2649600,2649600,2649600,16.11,16.78,0.88,0.00,66.23,1971144,1477912,39368
01-01 00:06:59,416349282861,77,74,85,78,71,69,2649600,2649600,2649600,2649600,16.63,18.36,0.00,0.00,65.01,1971144,1478064,39008
01-01 00:07:00,417484403694,80,85,73,75,71,69,2649600,2649600,2649600,2649600,17.61,13.54,0.23,0.00,68.62,1971144,1478004,39232
01-01 00:07:01,418619616037,76,73,76,87,70,69,2649600,2649600,2649600,2649600,17.81,13.70,0.00,0.00,68.49,1971144,1477620,39124
01-01 00:07:03,419753983693,76,76,77,87,70,69,2649600,2649600,2649600,2649600,17.01,13.33,0.46,0.00,69.20,1971144,1478008,39068
01-01 00:07:04,420889730880,78,85,74,75,70,69,2649600,2649600,2649600,2649600,16.17,14.81,0.00,0.00,69.02,1971144,1478208,38872
01-01 00:07:05,422027453536,78,84,77,76,70,69,2649600,2649600,2649600,2649600,13.98,22.03,0.21,0.00,63.77,1971144,1477500,38944
01-01 00:07:06,423162616661,79,85,75,76,70,69,2649600,2649600,2649600,2649600,18.66,16.05,0.00,0.00,65.29,1971144,1477340,39112
01-01 00:07:07,424296014994,77,74,85,76,71,69,2649600,2649600,2649600,2649600,16.53,23.11,0.40,0.00,59.96,1971144,1477844,38712
01-01 00:07:08,425429693483,77,73,85,76,71,69,2649600,2649600,2649600,2649600,17.01,14.06,0.00,0.00,68.93,1971144,1476948,39124
01-01 00:07:09,426570956243,84,75,74,74,71,69,2649600,2649600,2649600,2649600,16.23,13.38,0.00,0.00,70.39,1971144,1477812,38968
01-01 00:07:11,427696203013,84,74,73,76,71,69,2649600,2649600,2649600,2649600,17.23,12.53,0.00,0.00,70.25,1971144,1477280,38984
01-01 00:07:12,428828987440,84,74,74,76,71,69,2649600,2649600,2649600,2649600,16.14,14.13,0.00,0.00,69.73,1971144,1477696,39160
01-01 00:07:13,429972590408,78,84,76,76,71,69,2649600,2649600,2649600,2649600,16.85,14.86,0.00,0.00,68.29,1971144,1477668,39100
01-01 00:07:14,431108848897,78,73,76,84,70,69,2649600,2649600,2649600,2649600,16.29,16.29,0.00,0.00,67.41,1971144,1477264,38964
01-01 00:07:15,432243856345,77,78,85,76,71,69,2649600,2649600,2649600,2649600,16.88,18.16,0.21,0.00,64.74,1971144,1477284,38972
01-01 00:07:16,433376940459,79,85,76,77,71,69,2649600,2649600,2649600,2649600,19.06,16.06,0.43,0.00,64.45,1971144,1477844,39268
01-01 00:07:17,434507488948,78,73,85,77,71,69,2649600,2649600,2649600,2649600,17.46,14.06,0.00,0.00,68.48,1971144,1477892,39120
01-01 00:07:18,435640786864,76,73,76,87,70,69,2649600,2649600,2649600,2649600,19.35,11.29,0.00,0.00,69.35,1971144,1477900,39104
01-01 00:07:20,436773674937,76,73,76,87,70,69,2649600,2649600,2649600,2649600,15.14,16.06,0.00,0.00,68.81,1971144,1477736,39108
01-01 00:07:21,437907709363,76,74,76,87,70,69,2649600,2649600,2649600,2649600,16.97,13.76,0.00,0.00,69.27,1971144,1477616,39216
01-01 00:07:22,439042035925,77,73,85,78,71,69,2649600,2649600,2649600,2649600,15.57,17.11,0.22,0.00,67.11,1971144,1477192,39200
01-01 00:07:23,440187237644,77,73,75,87,70,69,2649600,2649600,2649600,2649600,20.12,17.89,0.00,0.00,61.99,1971144,1477844,38924
01-01 00:07:24,441317390716,85,75,73,74,71,69,2649600,2649600,2649600,2649600,16.11,14.35,0.00,0.00,69.54,1971144,1477864,38992
01-01 00:07:25,442448395976,79,85,74,76,71,69,2649600,2649600,2649600,2649600,18.18,12.95,0.00,0.00,68.86,1971144,1477440,39220
01-01 00:07:26,443577588788,84,74,74,75,71,69,2649600,2649600,2649600,2649600,15.56,14.44,0.22,0.00,69.78,1971144,1477468,38988
01-01 00:07:28,444707360507,78,85,74,76,71,69,2649600,2649600,2649600,2649600,17.12,13.93,0.00,0.00,68.95,1971144,1477184,39052
