Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:07:36,453261171858,80,80,88,79,73,71,2649600,2649600,2649600,2649600,17.24,13.56,0.00,0.00,69.20,1971144,1476020,38624
01-01 00:07:37,454397549253,88,81,79,79,73,72,2649600,2649600,2649600,2649600,19.19,12.19,0.23,0.00,68.40,1971144,1475924,38744
01-01 00:07:38,455530280242,80,79,88,79,73,71,2649600,2649600,2649600,2649600,13.44,17.31,0.00,0.00,69.25,1971144,1475616,38996
01-01 00:07:39,456662095033,89,82,77,78,73,72,2649600,2649600,2649600,2649600,17.81,13.24,0.00,0.00,68.95,1971144,1475872,38828
01-01 00:07:41,457792485970,79,78,88,79,73,72,2649600,2649600,2649600,2649600,15.83,13.53,0.23,0.00,70.41,1971144,1475972,38976
01-01 00:07:42,458925383835,79,83,88,80,73,72,2649600,2649600,2649600,2649600,14.80,18.16,0.22,0.00,66.82,1971144,1475572,38748
01-01 00:07:43,460054676595,89,81,77,80,73,72,2649600,2649600,2649600,2649600,17.26,15.27,0.22,0.00,67.26,1971144,1475484,38892
01-01 00:07:44,461186818730,78,79,80,90,73,71,2649600,2649600,2649600,2649600,14.91,19.08,0.44,0.00,65.57,1971144,1476232,38776
01-01 00:07:45,462325020656,79,79,78,91,73,71,2572800,2572800,2572800,2572800,21.69,16.94,0.21,0.00,61.16,1971144,1476032,38756
01-01 00:07:46,463462171437,89,80,79,83,73,72,2649600,2649600,2649600,2649600,15.88,15.21,0.00,0.00,68.90,1971144,1475544,39128
01-01 00:07:47,464594492739,78,80,78,90,73,71,2649600,2649600,2649600,2649600,17.27,13.86,0.45,0.00,68.41,1971144,1475396,38976
01-01 00:07:48,465727285863,81,88,77,78,73,71,2649600,2649600,2649600,2649600,19.23,13.12,0.00,0.00,67.65,1971144,1476216,38976
01-01 00:07:50,466868667894,80,82,84,78,73,72,2649600,2649600,2649600,2649600,17.75,13.71,0.00,0.00,68.54,1971144,1475964,38756
01-01 00:07:51,468002476071,79,77,89,79,73,72,2649600,2649600,2649600,2649600,17.26,15.71,0.22,0.00,66.81,1971144,1475672,38692
01-01 00:07:52,469133780029,89,80,78,78,74,72,2649600,2649600,2649600,2649600,17.13,18.84,0.00,0.00,64.03,1971144,1475604,38948
01-01 00:07:53,470267694716,89,80,77,78,74,72,2649600,2649600,2649600,2649600,18.63,16.27,0.00,0.00,65.10,1971144,1475236,38612
01-01 00:07:54,471397988726,89,81,77,77,73,72,2649600,2649600,2649600,2649600,15.65,15.42,0.23,0.00,68.71,1971144,1475564,38788
01-01 00:07:55,472532121173,88,81,81,80,74,72,2649600,2649600,2649600,2649600,15.84,15.38,0.00,0.00,68.78,1971144,1475500,38956
01-01 00:07:56,473665155756,88,81,77,78,73,72,2649600,2649600,2649600,2649600,16.59,15.47,0.00,0.00,67.94,1971144,1475284,38672
01-01 00:07:58,474798389714,79,79,89,82,74,72,2649600,2649600,2649600,2649600,15.74,15.28,0.23,0.00,68.75,1971144,1475664,38560
01-01 00:07:59,475937495339,79,81,80,90,73,71,2649600,2649600,2649600,2649600,16.74,13.30,0.46,0.00,69.50,1971144,1475768,38696
01-01 00:08:00,477073861744,79,79,80,91,73,71,2572800,2572800,2572800,2572800,18.58,12.61,0.23,0.00,68.58,1971144,1475336,38912
01-01 00:08:01,478206996327,79,79,78,90,73,71,2649600,2649600,2649600,2649600,16.78,17.00,0.00,0.00,66.22,1971144,1475752,38884
01-01 00:08:02,479340289608,79,78,89,82,74,72,2649600,2649600,2649600,2649600,15.90,17.86,0.65,0.00,65.58,1971144,1476080,38712
01-01 00:08:03,480472451691,81,80,78,88,73,71,2649600,2649600,2649600,2649600,18.91,20.32,0.40,0.00,60.36,1971144,1475356,38972
01-01 00:08:04,481605961066,78,78,80,90,73,71,2649600,2649600,2649600,2649600,17.89,17.89,0.22,0.00,64.01,1971144,1475400,38692
01-01 00:08:05,482741024815,81,88,81,78,73,72,2649600,2649600,2649600,2649600,16.10,14.97,0.00,0.00,68.93,1971144,1475524,38776
01-01 00:08:07,483874284346,80,89,77,78,73,72,2649600,2649600,2649600,2649600,19.86,10.96,0.00,0.00,69.18,1971144,1475348,38940
01-01 00:08:08,485007055960,80,80,89,81,74,72,2649600,2649600,2649600,2649600,18.39,12.41,0.00,0.00,69.20,1971144,1475328,38844
01-01 00:08:09,486141618408,82,88,77,79,73,72,2649600,2649600,2649600,2649600,14.97,15.65,0.00,0.00,69.39,1971144,1475856,38592
01-01 00:08:10,487276476115,79,77,79,89,73,72,2649600,2649600,2649600,2649600,14.35,16.78,0.44,0.00,68.43,1971144,1476348,38816
01-01 00:08:11,488410588875,79,80,81,90,73,71,2649600,2649600,2649600,2649600,17.82,14.92,0.22,0.00,67.04,1971144,1475416,38740
01-01 00:08:12,489546839240,79,78,89,81,74,72,2649600,2649600,2649600,2649600,18.58,15.27,0.22,0.00,65.93,1971144,1475572,38960
01-01 00:08:13,490681673875,80,77,89,80,74,72,2649600,2649600,2649600,2649600,18.76,12.13,0.00,0.00,69.11,1971144,1475724,38984
01-01 00:08:15,491818999239,79,79,81,90,73,71,2572800,2572800,2572800,2649600,17.73,14.32,0.00,0.00,67.95,1971144,1475980,38820
01-01 00:08:16,492952803509,79,79,79,91,73,71,2572800,2572800,2572800,2572800,14.92,15.85,0.00,0.00,69.23,1971144,1475576,38848
01-01 00:08:17,494085720800,80,81,87,81,73,72,2649600,2649600,2649600,2649600,16.17,15.24,0.00,0.00,68.59,1971144,1475800,38852
01-01 00:08:18,495225900540,79,80,89,82,74,72,2649600,2649600,2649600,2649600,16.59,14.77,0.00,0.00,68.64,1971144,1475736,38772
01-01 00:08:19,496361421268,80,82,89,81,74,72,2649600,2649600,2649600,2649600,18.49,12.79,0.23,0.00,68.49,1971144,1475172,38944
01-01 00:08:20,497492263820,79,78,79,90,73,72,2649600,2649600,2649600,2649600,16.70,16.93,0.00,0.00,66.37,1971144,1475864,38872
01-01 00:08:21,498628427465,79,78,79,91,73,72,2649600,2649600,2649600,2649600,17.42,18.28,0.22,0.00,64.09,1971144,1475796,39044
01-01 00:08:23,499760506527,82,88,79,78,73,72,2649600,2649600,2649600,2649600,20.60,18.80,0.40,0.00,60.20,1971144,1475488,38760
01-01 00:08:24,500892051319,79,78,89,79,74,72,2649600,2649600,2649600,2649600,16.74,14.96,0.22,0.00,68.08,1971144,1474888,39016
01-01 00:08:25,502025730849,81,88,77,81,73,72,2649600,2649600,2649600,2649600,17.01,14.29,0.00,0.00,68.71,1971144,1475684,38836
01-01 00:08:26,503164120380,78,77,79,90,73,72,2649600,2649600,2649600,2649600,18.45,13.67,0.00,0.00,67.88,1971144,1475676,39124
01-01 00:08:27,504299619182,78,78,85,90,73,71,2649600,2649600,2649600,2649600,15.56,16.25,0.23,0.00,67.96,1971144,1475668,38980
01-01 00:08:28,505444534963,79,78,80,90,73,71,2649600,2649600,2649600,2649600,16.63,15.51,0.00,0.00,67.87,1971144,1475540,38896
01-01 00:08:29,506582911264,83,88,77,79,74,72,2649600,2649600,2649600,2649600,15.09,19.40,0.22,0.00,65.30,1971144,1475380,38888
01-01 00:08:30,507715977149,82,89,77,78,74,72,2649600,2649600,2649600,2649600,22.67,14.98,0.20,0.00,62.15,1971144,1475984,39128
01-01 00:08:32,508848188399,81,89,77,78,73,72,2649600,2649600,2649600,2649600,16.59,13.41,0.23,0.00,69.77,1971144,1475620,39076
01-01 00:08:33,509977673555,80,89,77,79,73,72,2649600,2649600,2649600,2649600,17.66,13.07,0.00,0.00,69.27,1971144,1475776,39068
01-01 00:08:34,511114158815,81,89,77,78,73,72,2649600,2649600,2649600,2649600,18.28,13.32,0.00,0.00,68.40,1971144,1475368,38784
01-01 00:08:35,512246260064,82,86,77,77,74,72,2649600,2649600,2649600,2649600,16.33,13.65,0.22,0.00,69.80,1971144,1475224,39176
01-01 00:08:36,513378815116,89,80,78,78,74,72,2649600,2649600,2649600,2649600,18.53,11.61,0.22,0.00,69.64,1971144,1475876,38984
01-01 00:08:37,514515556834,81,88,82,81,74,72,2649600,2649600,2649600,2649600,17.83,13.09,0.00,0.00,69.07,1971144,1475412,39036
01-01 00:08:38,515651379073,81,89,77,78,73,72,2649600,2649600,2649600,2649600,15.37,14.68,0.00,0.00,69.95,1971144,1475588,39100
01-01 00:08:40,516784004542,79,80,78,90,73,72,2649600,2649600,2649600,2649600,14.69,18.42,0.22,0.00,66.67,1971144,1475996,38704
01-01 00:08:41,517919835635,78,80,81,91,73,72,2649600,2649600,2649600,2572800,14.88,19.47,0.44,0.00,65.21,1971144,1475804,38844
01-01 00:08:42,519053038343,89,81,79,78,74,72,2649600,2649600,2649600,2649600,16.45,18.80,0.00,0.00,64.74,1971144,1475920,38668
01-01 00:08:43,520189835009,79,80,80,90,73,72,2649600,2649600,2649600,2649600,20.29,17.83,0.41,0.00,61.48,1971144,1475716,38736
01-01 00:08:44,521323968707,79,79,81,90,73,72,2572800,2572800,2572800,2572800,18.18,15.52,0.44,0.00,65.85,1971144,1475724,38596
01-01 00:08:45,522458282092,89,81,77,78,74,72,2649600,2649600,2649600,2649600,16.67,13.70,0.23,0.00,69.41,1971144,1475788,39108
01-01 00:08:46,523599445425,80,79,89,80,74,72,2649600,2649600,2649600,2649600,16.63,15.28,0.00,0.00,68.09,1971144,1475336,38896
01-01 00:08:47,524736330945,80,81,81,91,73,72,2649600,2572800,2572800,2572800,17.19,14.71,0.45,0.00,67.65,1971144,1475904,39156
01-01 00:08:49,525877039486,79,79,79,91,73,72,2496000,2496000,2496000,2496000,18.36,15.71,0.22,0.00,65.71,1971144,1475820,38720
01-01 00:08:50,527010871673,79,80,89,80,74,72,2649600,2649600,2649600,2649600,15.52,17.29,0.44,0.00,66.74,1971144,1475884,38760
01-01 00:08:51,528148112037,80,84,79,88,74,72,2649600,2649600,2649600,2649600,20.00,15.11,0.00,0.00,64.89,1971144,1476012,38908
01-01 00:08:52,529280620943,78,79,79,90,73,72,2649600,2649600,2649600,2649600,18.78,16.38,0.44,0.00,64.41,1971144,1475540,38760
01-01 00:08:53,530414572453,79,80,82,91,73,72,2572800,2572800,2572800,2572800,14.51,17.69,0.23,0.00,67.57,1971144,1475224,38816
01-01 00:08:54,531554783807,82,89,78,79,74,72,2649600,2649600,2649600,2649600,19.18,10.73,0.23,0.00,69.86,1971144,1475316,38732
01-01 00:08:55,532681362244,82,89,78,78,74,72,2649600,2649600,2649600,2649600,17.61,12.19,0.00,0.00,70.20,1971144,1475428,38772
01-01 00:08:57,533814664952,82,79,88,79,74,72,2649600,2649600,2649600,2649600,17.41,13.39,0.00,0.00,69.20,1971144,1475020,38924
01-01 00:08:58,534948154431,88,81,77,78,74,72,2649600,2649600,2649600,2649600,18.97,12.05,0.00,0.00,68.97,1971144,1475512,38820
01-01 00:08:59,536081415055,81,89,77,79,74,72,2649600,2649600,2649600,2649600,17.15,15.59,0.00,0.00,67.26,1971144,1475120,38968
01-01 00:09:00,537215346617,79,78,82,91,73,72,2572800,2572800,2572800,2572800,13.85,20.00,0.44,0.00,65.71,1971144,1475428,38864
01-01 00:09:01,538351141356,81,89,78,78,74,72,2649600,2649600,2649600,2649600,16.74,18.86,0.00,0.00,64.41,1971144,1475128,38940
01-01 00:09:02,539482764116,79,78,79,90,73,72,2649600,2649600,2649600,2649600,17.67,18.10,0.00,0.00,64.22,1971144,1475724,38724
01-01 00:09:03,540616002658,80,80,89,82,74,72,2649600,2649600,2649600,2649600,14.91,16.51,0.00,0.00,68.58,1971144,1475764,38680
01-01 00:09:05,541753565001,79,78,83,91,73,72,2572800,2572800,2572800,2572800,17.27,14.55,0.23,0.00,67.95,1971144,1475332,38636
01-01 00:09:06,542885331928,80,79,79,90,73,72,2572800,2572800,2572800,2572800,15.81,14.88,0.00,0.00,69.30,1971144,1475240,38852
01-01 00:09:07,544018219531,80,80,89,83,74,72,2649600,2649600,2649600,2649600,17.23,13.61,0.68,0.00,68.48,1971144,1475312,38940
01-01 00:09:08,545152984791,78,80,80,90,74,72,2572800,2572800,2572800,2572800,17.98,16.67,0.22,0.00,65.13,1971144,1475592,38936
01-01 00:09:09,546288056301,89,81,78,79,74,72,2649600,2649600,2649600,2649600,15.42,17.84,0.22,0.00,66.52,1971144,1476136,38712
01-01 00:09:10,547421490676,90,81,78,79,74,72,2649600,2649600,2649600,2649600,17.72,17.93,0.21,0.00,64.14,1971144,1476464,39128
01-01 00:09:11,548555201978,90,83,78,79,74,73,2649600,2649600,2649600,2649600,18.02,14.64,0.00,0.00,67.34,1971144,1475716,38996
01-01 00:09:12,549689376092,85,86,78,78,74,73,2649600,2649600,2649600,2649600,15.30,16.44,0.00,0.00,68.26,1971144,1475932,38820
01-01 00:09:14,550819408539,82,89,77,80,74,72,2649600,2649600,2649600,2649600,17.94,11.88,0.00,0.00,70.18,1971144,1475900,39088
01-01 00:09:15,551953909632,89,86,77,78,74,73,2649600,2649600,2649600,2649600,15.02,15.92,0.00,0.00,69.06,1971144,1475528,39108
01-01 00:09:16,553087222392,83,82,89,80,74,73,2649600,2649600,2649600,2649600,15.79,15.33,0.23,0.00,68.65,1971144,1475832,38920
01-01 00:09:17,554224460621,89,82,78,78,74,72,2649600,2649600,2649600,2649600,18.18,13.08,0.00,0.00,68.74,1971144,1475376,38968
01-01 00:09:18,555353654787,89,81,78,78,74,73,2649600,2649600,2649600,2649600,15.28,15.96,0.00,0.00,68.76,1971144,1475356,38872
01-01 00:09:19,556487925100,81,80,89,82,74,72,2649600,2649600,2649600,2649600,18.32,15.67,0.00,0.00,66.00,1971144,1475776,39016
01-01 00:09:20,557624376557,80,79,90,80,75,72,2649600,2649600,2649600,2649600,16.85,16.41,0.44,0.00,66.30,1971144,1475360,38916
01-01 00:09:22,558760454213,90,81,78,78,74,73,2649600,2649600,2649600,2649600,19.00,17.12,0.63,0.00,63.26,1971144,1475736,38772
01-01 00:09:23,559891428796,81,89,83,78,74,73,2649600,2649600,2649600,2649600,18.71,15.05,0.22,0.00,66.02,1971144,1475232,38764
01-01 00:09:24,561020755723,90,81,78,79,74,73,2649600,2649600,2649600,2649600,14.29,15.87,0.23,0.00,69.61,1971144,1475592,38932
01-01 00:09:25,562154680306,90,82,78,80,74,73,2649600,2649600,2649600,2649600,15.99,14.41,0.23,0.00,69.37,1971144,1475668,38652
01-01 00:09:26,563286639576,81,89,78,78,74,73,2649600,2649600,2649600,2649600,18.06,12.19,0.23,0.00,69.53,1971144,1474972,38840
01-01 00:09:27,564419333274,90,81,78,79,74,73,2649600,2649600,2649600,2649600,17.73,12.73,0.00,0.00,69.55,1971144,1475316,38752
01-01 00:09:28,565555501711,80,81,89,81,74,72,2649600,2649600,2649600,2649600,16.40,15.73,0.22,0.00,67.64,1971144,1475784,38860
01-01 00:09:29,566689634627,81,81,90,80,74,72,2649600,2649600,2649600,2649600,16.44,16.67,0.22,0.00,66.67,1971144,1475412,38844
01-01 00:09:31,567821276189,81,81,78,88,74,72,2649600,2649600,2649600,2649600,21.71,17.73,0.00,0.00,60.56,1971144,1475164,38936
01-01 00:09:32,568952174834,80,87,79,81,74,72,2649600,2649600,2649600,2649600,18.48,16.09,0.22,0.00,65.22,1971144,1475572,38744
01-01 00:09:33,570090262282,80,80,90,81,74,72,2649600,2649600,2649600,2649600,16.44,16.44,0.23,0.00,66.89,1971144,1475340,38896
01-01 00:09:34,571221922177,79,84,81,91,74,72,2496000,2496000,2496000,2496000,19.73,12.24,0.23,0.00,67.80,1971144,1475688,38664
01-01 00:09:35,572363801031,90,81,79,82,74,73,2649600,2649600,2649600,2649600,16.85,15.28,0.22,0.00,67.64,1971144,1475688,38620
01-01 00:09:36,573495564520,90,80,78,78,75,73,2649600,2649600,2649600,2649600,14.73,16.74,0.22,0.00,68.30,1971144,1475748,38724
01-01 00:09:37,574626544624,82,89,78,79,74,73,2649600,2649600,2649600,2649600,16.89,14.16,0.00,0.00,68.95,1971144,1475744,38668
01-01 00:09:39,575762185248,89,80,79,78,74,73,2649600,2649600,2649600,2649600,12.84,16.67,0.23,0.00,70.27,1971144,1476156,38784
01-01 00:09:40,576892489883,89,80,79,79,74,73,2649600,2649600,2649600,2649600,16.26,15.60,0.00,0.00,68.13,1971144,1475756,38676
01-01 00:09:41,578026574779,82,89,81,83,74,73,2649600,2649600,2649600,2649600,18.89,20.68,0.60,0.00,59.84,1971144,1475840,38800
01-01 00:09:42,579163463268,81,89,77,81,74,73,2649600,2649600,2649600,2649600,16.81,15.49,0.00,0.00,67.70,1971144,1475752,38776
01-01 00:09:43,580301038893,81,89,78,80,74,73,2649600,2649600,2649600,2649600,16.63,14.81,0.00,0.00,68.56,1971144,1475556,38888
01-01 00:09:44,581433498840,89,81,80,80,74,73,2649600,2649600,2649600,2649600,17.65,11.99,0.00,0.00,70.36,1971144,1475172,38504
01-01 00:09:45,582571168944,89,80,78,78,74,73,2649600,2649600,2649600,2649600,14.51,15.19,0.00,0.00,70.29,1971144,1475324,38784
01-01 00:09:46,583705834464,80,78,90,81,75,73,2649600,2649600,2649600,2649600,15.53,15.98,0.00,0.00,68.49,1971144,1475184,38880
01-01 00:09:48,584842905349,89,81,81,83,75,73,2649600,2649600,2649600,2649600,17.38,15.35,0.00,0.00,67.27,1971144,1475420,38968
01-01 00:09:49,585973686390,90,81,78,79,75,73,2649600,2649600,2649600,2649600,14.03,17.37,0.67,0.00,67.93,1971144,1475428,38828
01-01 00:09:50,587107865661,80,80,79,91,74,72,2572800,2572800,2572800,2572800,17.84,15.86,0.22,0.00,66.08,1971144,1475624,38872
01-01 00:09:51,588244021650,80,81,81,90,74,72,2496000,2496000,2496000,2496000,21.54,19.17,0.40,0.00,58.89,1971144,1474936,39008
01-01 00:09:52,589378712014,80,80,79,91,74,72,2496000,2496000,2496000,2496000,17.43,17.21,0.00,0.00,65.36,1971144,1475332,39024
01-01 00:09:53,590513895816,79,79,79,91,74,72,2496000,2496000,2496000,2496000,20.32,12.64,0.23,0.00,66.82,1971144,1475156,39048
01-01 00:09:54,591651594565,79,78,82,90,74,72,2457600,2457600,2457600,2457600,19.41,12.10,0.00,0.00,68.49,1971144,1475504,38724
01-01 00:09:56,592791697742,81,89,78,79,74,73,2649600,2649600,2649600,2649600,16.48,14.25,0.00,0.00,69.27,1971144,1476076,38912
01-01 00:09:57,593923027064,82,89,78,79,74,73,2649600,2649600,2649600,2649600,18.39,12.41,0.23,0.00,68.97,1971144,1475256,38700
01-01 00:09:58,595055403939,80,80,89,83,74,73,2649600,2649600,2649600,2649600,16.36,14.52,0.00,0.00,69.12,1971144,1475044,38892
01-01 00:09:59,596190216074,81,89,78,80,74,73,2649600,2649600,2649600,2649600,15.79,16.89,0.00,0.00,67.32,1971144,1475972,38920
01-01 00:10:00,597326266230,82,89,77,80,74,73,2649600,2649600,2649600,2649600,15.13,16.23,0.44,0.00,68.20,1971144,1476112,38648
01-01 00:10:01,598460703000,79,79,80,90,74,72,2572800,2572800,2572800,2572800,17.26,16.37,0.22,0.00,66.15,1971144,1475504,38932
01-01 00:10:02,599594771750,90,82,80,78,74,73,2649600,2649600,2649600,2649600,16.37,15.02,0.00,0.00,68.61,1971144,1475088,38864
01-01 00:10:03,600727617478,80,82,90,81,75,73,2649600,2649600,2649600,2649600,18.04,13.47,0.23,0.00,68.26,1971144,1475232,38792
01-01 00:10:05,601865998988,81,79,90,81,75,73,2649600,2649600,2649600,2649600,17.75,14.61,0.22,0.00,67.42,1971144,1475236,38664
01-01 00:10:06,603005084457,83,79,90,81,75,73,2649600,2649600,2649600,2649600,18.16,12.87,0.00,0.00,68.97,1971144,1475040,38496
01-01 00:10:07,604139095290,85,78,80,91,74,72,2572800,2572800,2572800,2572800,16.28,13.72,0.23,0.00,69.77,1971144,1475420,38804
01-01 00:10:08,605271424248,80,79,79,91,74,72,2496000,2496000,2496000,2496000,14.32,18.57,0.22,0.00,66.89,1971144,1475488,39120
01-01 00:10:09,606411779299,82,89,78,79,74,73,2649600,2649600,2649600,2649600,16.18,14.83,0.00,0.00,68.99,1971144,1475416,38748
01-01 00:10:10,607553894663,82,89,79,79,75,73,2649600,2649600,2649600,2649600,18.75,19.15,0.20,0.00,61.90,1971144,1475456,38928
01-01 00:10:11,608688811069,81,79,90,83,75,73,2649600,2649600,2649600,2649600,20.13,14.56,0.21,0.00,65.10,1971144,1474996,38904
01-01 00:10:13,609819628152,90,80,79,78,74,73,2649600,2649600,2649600,2649600,17.73,13.64,0.23,0.00,68.41,1971144,1475272,38964
01-01 00:10:14,610948433568,80,79,79,91,74,72,2496000,2496000,2496000,2496000,17.87,14.03,0.00,0.00,68.10,1971144,1475568,38848
01-01 00:10:15,612088716328,79,81,79,90,74,72,2572800,2572800,2572800,2572800,18.39,13.45,0.67,0.00,67.49,1971144,1475596,38832
01-01 00:10:16,613228755495,79,80,79,90,74,72,2572800,2572800,2572800,2572800,18.68,13.21,0.23,0.00,67.88,1971144,1475148,38896
01-01 00:10:17,614366749973,81,81,90,81,75,73,2649600,2649600,2649600,2649600,15.73,17.08,0.00,0.00,67.19,1971144,1475684,38984
01-01 00:10:18,615500123619,90,82,79,82,75,73,2649600,2649600,2649600,2649600,16.40,14.81,0.00,0.00,68.79,1971144,1475776,38916
01-01 00:10:19,616632374139,81,80,90,81,75,73,2649600,2649600,2649600,2649600,15.71,17.48,0.44,0.00,66.37,1971144,1475584,38744
01-01 00:10:21,617762813566,83,80,90,82,75,73,2649600,2649600,2649600,2649600,15.71,17.92,0.44,0.00,65.93,1971144,1475836,39060
01-01 00:10:22,618896222732,84,80,89,81,75,73,2649600,2649600,2649600,2649600,17.77,17.99,0.43,0.00,63.81,1971144,1475688,38896
01-01 00:10:23,620031177940,90,82,78,79,75,73,2649600,2649600,2649600,2649600,17.52,14.63,0.00,0.00,67.85,1971144,1475388,38740
01-01 00:10:24,621160301221,81,82,90,83,75,73,2649600,2649600,2649600,2649600,17.47,13.33,0.23,0.00,68.97,1971144,1475864,38832
01-01 00:10:25,622298426949,81,80,89,85,75,73,2649600,2649600,2649600,2649600,16.89,14.38,0.46,0.00,68.26,1971144,1475588,38816
01-01 00:10:26,623438367105,81,80,90,82,75,73,2649600,2649600,2649600,2649600,15.68,16.82,0.23,0.00,67.27,1971144,1475564,38624
01-01 00:10:27,624575179865,81,79,81,90,74,73,2457600,2457600,2457600,2457600,18.55,13.35,0.23,0.00,67.87,1971144,1475604,38880
01-01 00:10:28,625715723979,81,89,78,80,75,73,2649600,2649600,2649600,2649600,11.97,20.18,0.00,0.00,67.85,1971144,1475732,38624
01-01 00:10:30,626854474916,81,79,79,90,74,73,2572800,2572800,2572800,2572800,17.35,16.92,0.65,0.00,65.08,1971144,1474892,38704
01-01 00:10:31,627986505437,85,89,79,79,75,73,2649600,2649600,2649600,2649600,18.26,18.26,0.62,0.00,62.86,1971144,1475312,38972
01-01 00:10:32,629116581218,81,79,89,81,75,73,2649600,2649600,2649600,2649600,17.65,13.12,0.00,0.00,69.23,1971144,1475168,38720
01-01 00:10:33,630252773978,84,89,78,79,75,73,2649600,2649600,2649600,2649600,15.88,14.99,0.45,0.00,68.68,1971144,1475128,38864
01-01 00:10:34,631390646686,80,79,86,87,75,73,2649600,2649600,2649600,2649600,16.97,12.84,0.00,0.00,70.18,1971144,1475896,38584
01-01 00:10:35,632522002310,81,81,90,81,75,73,2649600,2649600,2649600,2649600,17.05,13.13,0.23,0.00,69.59,1971144,1475224,38780
01-01 00:10:36,633655471320,82,89,78,82,75,73,2649600,2649600,2649600,2649600,17.01,13.38,0.68,0.00,68.93,1971144,1475672,38864
01-01 00:10:38,634787652934,80,80,90,85,75,73,2649600,2649600,2649600,2649600,17.57,13.29,0.00,0.00,69.14,1971144,1475088,38640
01-01 00:10:39,635928022934,81,80,91,82,75,73,2572800,2572800,2572800,2572800,17.31,14.35,0.00,0.00,68.34,1971144,1475172,38840
01-01 00:10:40,637063894496,90,81,80,79,75,73,2649600,2649600,2649600,2649600,15.88,15.66,0.00,0.00,68.46,1971144,1475132,38664
01-01 00:10:41,638202281110,84,90,79,81,75,73,2649600,2649600,2649600,2649600,16.22,16.22,0.22,0.00,67.33,1971144,1475160,38936
01-01 00:10:42,639335041682,89,80,78,80,75,73,2649600,2649600,2649600,2649600,19.23,19.03,0.40,0.00,61.34,1971144,1475320,39156
01-01 00:10:43,640477175745,81,82,90,81,75,73,2649600,2649600,2649600,2649600,17.13,18.63,0.00,0.00,64.24,1971144,1475496,38844
01-01 00:10:44,641616245223,81,80,90,81,75,73,2649600,2649600,2649600,2649600,21.51,13.98,0.22,0.00,64.30,1971144,1475504,38816
01-01 00:10:46,642749234337,82,90,78,80,75,73,2649600,2649600,2649600,2649600,15.42,14.74,0.68,0.00,69.16,1971144,1475172,38856
01-01 00:10:47,643884391889,80,80,90,81,75,73,2649600,2649600,2649600,2649600,18.35,12.61,0.00,0.00,69.04,1971144,1475244,38876
01-01 00:10:48,645013415378,85,90,80,80,75,73,2649600,2649600,2649600,2649600,16.51,14.22,0.00,0.00,69.27,1971144,1475172,38756
01-01 00:10:49,646154744701,80,80,79,91,74,73,2496000,2496000,2496000,2496000,17.91,13.83,0.00,0.00,68.25,1971144,1475512,38888
01-01 00:10:50,647291829440,79,80,80,91,74,73,2265600,2265600,2265600,2265600,17.03,18.53,0.22,0.00,64.22,1971144,1475268,38580
01-01 00:10:51,648433900169,79,81,80,90,74,73,2457600,2457600,2457600,2457600,16.63,18.36,0.65,0.00,64.36,1971144,1475164,38704
01-01 00:10:52,649570150064,82,90,79,82,75,73,2649600,2649600,2649600,2649600,16.33,15.19,0.00,0.00,68.48,1971144,1475700,38856
01-01 00:10:53,650707939282,82,90,78,80,75,73,2649600,2649600,2649600,2649600,18.28,13.09,0.23,0.00,68.40,1971144,1475232,38840
01-01 00:10:55,651841928084,83,90,78,86,75,73,2649600,2649600,2649600,2649600,17.01,14.02,0.00,0.00,68.97,1971144,1475216,39120
01-01 00:10:56,652974119021,85,90,78,80,75,73,2649600,2649600,2649600,2649600,16.78,14.97,0.00,0.00,68.25,1971144,1475100,39000
01-01 00:10:57,654111448969,83,90,79,79,75,73,2649600,2649600,2649600,2649600,18.95,12.56,0.00,0.00,68.49,1971144,1475128,38804
01-01 00:10:58,655245248135,83,90,78,85,75,73,2649600,2649600,2649600,2649600,16.48,14.87,0.00,0.00,68.65,1971144,1475348,38796
01-01 00:10:59,656379014957,90,82,78,80,75,73,2649600,2649600,2649600,2649600,18.92,11.94,0.00,0.00,69.14,1971144,1475320,39016
01-01 00:11:00,657515329696,82,90,79,81,75,73,2649600,2649600,2649600,2649600,14.96,17.19,0.22,0.00,67.63,1971144,1475144,38860
01-01 00:11:01,658650943342,88,89,79,80,75,73,2649600,2649600,2649600,2649600,16.26,16.92,0.66,0.00,66.15,1971144,1475020,38912
01-01 00:11:03,659787063914,80,81,80,91,74,73,2496000,2496000,2496000,2496000,14.99,17.90,0.22,0.00,66.89,1971144,1475312,38724
01-01 00:11:04,660920223289,81,81,90,81,75,73,2649600,2649600,2649600,2649600,21.43,16.73,0.41,0.00,61.43,1971144,1475480,38968
01-01 00:11:05,662053615372,82,79,91,83,75,73,2649600,2649600,2649600,2572800,16.25,16.48,0.00,0.00,67.27,1971144,1475284,38820
01-01 00:11:06,663191131413,81,79,90,81,75,73,2649600,2572800,2572800,2572800,15.16,16.29,0.00,0.00,68.55,1971144,1475340,38792
01-01 00:11:07,664328696881,82,80,90,81,75,73,2649600,2649600,2649600,2649600,17.91,12.56,0.00,0.00,69.53,1971144,1475512,39000
